Date,Team,Pitcher,Open,Close,OpenOU,CloseOU
604,CLE,S BIEBER -R,-125,-128,8.5,9
604,TAM,B SNELL -L,-240,-265,8.5,8.5
604,DET,R CARPENTER -L,199,235,8.5,8.5
604,BAL,D BUNDY -R,120,121,10.5,10.5
604,TEX,D SMYLY -L,-140,-131,10.5,10.5
604,BOS,E RODRIGUEZ -L,-165,-200,10,10
604,KAN,G SPARKMAN -R,144,180,10,10
604,OAK,F MONTAS -R,-110,-102,8.5,8.5
604,LAA,G CANNING -R,-110,-108,8.5,8.5
604,HOU,W MILEY -L,-173,-160,10,9.5
604,SEA,A MOORE -R,150,150,10,9.5
604,CWS,R LOPEZ -R,199,220,8.5,8.5
604,WAS,S STRASBURG -R,-240,-250,8.5,8.5
605,PHI,J ARRIETA -R,-112,-114,8,8.5
605,SDG,C QUANTRILL -R,-108,104,8,8.5
605,LAD,K MAEDA -R,-165,-164,9.5,9.5
605,ARI,J DUPLANTIER -R,144,154,9.5,9.5
605,ATL,K GAUSMAN -R,-118,-128,9.5,9.5
605,PIT,J MUSGROVE -R,-102,118,9.5,9.5
605,SFO,T BEEDE -R,110,148,8.5,8.5
605,NYM,J VARGAS -L,-130,-158,8.5,8.5
605,MIA,S ALCANTARA -R,188,230,9,9
605,MIL,J NELSON -R,-225,-260,9,9
605,COL,G MARQUEZ -R,100,112,8,7
605,CUB,Y DARVISH -R,-120,-122,8,7
605,NYY,J PAXTON -L,-180,-190,9,8.5
605,TOR,T THORNTON -R,155,175,9,8.5
605,MIN,M PEREZ -L,123,-118,9,9.5
605,CLE,T CLIPPARD -R,-143,108,9,9.5
605,TAM,C MORTON -R,-170,-200,8.5,8.5
605,DET,S TURNBULL -R,148,180,8.5,8.5
605,BAL,J MEANS -L,155,160,10,9
605,TEX,M MINOR -L,-180,-170,10,9
605,BOS,C SALE -L,-230,-250,8.5,8.5
605,KAN,J JUNIS -R,192,220,8.5,8.5
605,OAK,J SORIA -R,105,116,9,9
605,LAA,C BEDROSIAN -R,-125,-126,9,9
605,HOU,B PEACOCK -R,-155,-156,9,8.5
605,SEA,M LEAKE -R,135,146,9,8.5
605,CWS,D COVEY -R,148,170,10,10.5
605,WAS,A SANCHEZ -R,-170,-185,10,10.5
606,SFO,S ANDERSON -R,130,155,7.5,7.5
606,NYM,Z WHEELER -R,-150,-165,7.5,7.5
606,ATL,M FOLTYNEWICZ -R,-110,-113,9,9.5
606,PIT,C ARCHER -R,-110,103,9,9.5
606,CIN,A DESCLAFANI -R,125,140,9,9
606,STL,D HUDSON -R,-145,-150,9,9
606,MIA,C SMITH -L,170,164,8.5,8.5
606,MIL,F PERALTA -R,-200,-178,8.5,8.5
606,COL,P LAMBERT -R,120,175,8,8.5
606,CUB,J QUINTANA -L,-140,-190,8,8.5
606,WAS,P CORBIN -L,-110,102,7.5,7.5
606,SDG,J LUCCHESI -L,-110,-112,7.5,7.5
606,TAM,R STANEK -R,-185,-176,9,9
606,DET,D NORRIS -L,160,163,9,9
606,BOS,R WEBER -R,-150,-134,10,10
606,KAN,D DUFFY -L,130,124,10,10
606,HOU,J VERLANDER -R,-215,-196,8,8
606,SEA,A ADAMS -R,180,178,8,8
606,NYY,J HAPP -L,-210,-210,10,10.5
606,TOR,E JACKSON -R,176,190,10,10.5
606,MIN,J BERRIOS -R,-110,107,8.5,8.5
606,CLE,T BAUER -R,-110,-117,8.5,8.5
606,BAL,D HESS -R,130,162,10.5,11
606,TEX,A JURADO -R,-150,-174,10.5,11
606,OAK,M FIERS -R,-101,110,9,9.5
606,LAA,T SKAGGS -L,-119,-120,9,9.5
607,STL,M MIKOLAS -R,120,113,7,7.5
607,CUB,C HAMELS -L,-140,-123,7,7.5
607,CIN,T MAHLE -R,135,110,9.5,9
607,PHI,Z EFLIN -R,-155,-120,9.5,9
607,ATL,M SOROKA -R,-170,-185,7.5,7.5
607,MIA,J URENA -R,148,170,7.5,7.5
607,COL,A SENZATELA -R,163,185,7.5,7.5
607,NYM,J DEGROM -R,-190,-205,7.5,7.5
607,PIT,R DAVIS -R,199,205,9,9.5
607,MIL,B WOODRUFF -R,-240,-230,9,9.5
607,WAS,E FEDDE -R,-110,-110,8.5,9
607,SDG,N MARGEVICIUS -L,-110,100,8.5,9
607,LAD,C KERSHAW -L,-235,-230,7.5,7.5
607,SFO,D POMERANZ -L,195,205,7.5,7.5
607,TAM,Y CHIRINOS -R,120,104,10,10
607,BOS,R PORCELLO -R,-140,-114,10,10
607,MIN,M PINEDA -R,-150,-128,8.5,9
607,DET,M BOYD -L,130,118,8.5,9
607,NYY,D GERMAN -R,-110,-119,9,9
607,CLE,Z PLESAC -R,-110,109,9,9
607,OAK,B ANDERSON -L,-105,100,10.5,10
607,TEX,L LYNN -R,-115,-110,10.5,10
607,BAL,G YNOA -R,274,310,8.5,8
607,HOU,G COLE -R,-340,-360,8.5,8
607,CWS,I NOVA -R,-105,108,10.5,10
607,KAN,H BAILEY -R,-115,-118,10.5,10
607,SEA,M GONZALES -L,135,165,9.5,9
607,LAA,A HEANEY -L,-155,-180,9.5,9
607,ARI,M KELLY -R,105,120,9,8.5
607,TOR,M STROMAN -R,-125,-130,9,8.5
608,CIN,T ROARK -R,115,121,9,9.5
608,PHI,N PIVETTA -R,-135,-131,9,9.5
608,PIT,J LYLES -R,130,160,9,9.5
608,MIL,Z DAVIES -R,-150,-170,9,9.5
608,ATL,J TEHERAN -R,-155,-140,8,8
608,MIA,T RICHARDS -R,135,130,8,8
608,STL,J FLAHERTY -R,-105,-108,7,7.5
608,CUB,J LESTER -L,-115,-102,7,7.5
608,LAD,R HILL -L,-195,-210,8,8.5
608,SFO,J SAMARDZIJA -R,166,190,8,8.5
608,COL,J GRAY -R,-110,104,8,8
608,NYM,S MATZ -L,-110,-114,8,8
608,WAS,M SCHERZER -R,-135,-185,7,7.5
608,SDG,E LAUER -L,115,170,7,7.5
608,TAM,R YARBROUGH -L,135,-120,9.5,10.5
608,BOS,J SMITH -R,-155,110,9.5,10.5
608,CWS,L GIOLITO -R,-135,-145,8.5,8.5
608,KAN,B KELLER -R,115,135,8.5,8.5
608,MIN,K GIBSON -R,-220,-240,9.5,10
608,DET,B FARMER -R,184,210,9.5,10
608,BAL,A CASHNER -R,199,210,9,8.5
608,HOU,F VALDEZ -L,-240,-240,9,8.5
608,NYY,C SABATHIA -L,-130,-128,10,10
608,CLE,A PLUTKO -R,110,118,10,10
608,OAK,C BASSITT -R,-130,-140,11,10.5
608,TEX,A SAMPSON -R,110,130,11,10.5
608,SEA,Y KIKUCHI -L,105,125,9.5,9.5
608,LAA,N RAMIREZ -R,-125,-135,9.5,9.5
608,ARI,Z GREINKE -R,-145,-133,8.5,8.5
608,TOR,A SANCHEZ -R,125,123,8.5,8.5
608,TAM,R STANEK -R,115,144,9,9
608,BOS,D PRICE -L,-135,-154,9,9
608,OAK,P BLACKBURN -R,-113,-134,11,11.5
608,TEX,J PALUMBO -L,-107,124,11,11.5
609,CIN,S GRAY -R,120,128,8.5,8.5
609,PHI,A NOLA -R,-140,-138,8.5,8.5
609,ATL,M FRIED -L,-140,-135,8.5,7.5
609,MIA,P LOPEZ -R,120,125,8.5,7.5
609,COL,J HOFFMAN -R,170,148,8,8
609,NYM,N SYNDERGAARD -R,-200,-158,8,8
609,PIT,S BRAULT -L,144,177,10,9.5
609,MIL,C ANDERSON -R,-165,-194,10,9.5
609,STL,A WAINWRIGHT -R,135,163,8.5,8
609,CUB,K HENDRICKS -R,-155,-176,8.5,8
609,LAD,W BUEHLER -R,-165,-157,8,7.5
609,SFO,M BUMGARNER -L,144,147,8,7.5
609,WAS,S STRASBURG -R,-130,-153,8,8
609,SDG,L PERDOMO -R,110,143,8,8
609,TAM,B SNELL -L,-125,-129,9.5,8.5
609,BOS,E RODRIGUEZ -L,105,119,9.5,8.5
609,MIN,J ODORIZZI -R,-240,-220,9,9.5
609,DET,R CARPENTER -L,199,200,9,9.5
609,NYY,C GREEN -R,110,123,10,9.5
609,CLE,S BIEBER -R,-130,-133,10,9.5
609,BAL,D BUNDY -R,172,175,9,8.5
609,HOU,W MILEY -L,-205,-190,9,8.5
609,CWS,R LOPEZ -R,110,114,10,9.5
609,KAN,G SPARKMAN -R,-130,-124,10,9.5
609,OAK,F MONTAS -R,-160,-190,11,11.5
609,TEX,D SMYLY -L,140,175,11,11.5
609,SEA,A ADAMS -R,135,142,10,10.5
609,LAA,J SUAREZ -L,-155,-152,10,10.5
609,ARI,R RAY -L,-150,-145,9,9
609,TOR,C RICHARD -L,130,135,9,9
610,ARI,T CLARKE -R,120,124,9.5,9.5
610,PHI,J EICKHOFF -R,-140,-134,9.5,9.5
610,STL,M WACHA -R,-130,-126,8,8.5
610,MIA,S ALCANTARA -R,110,116,8,8.5
610,PIT,J MUSGROVE -R,130,133,9.5,10
610,ATL,K GAUSMAN -R,-150,-143,9.5,10
610,CUB,Y DARVISH -R,120,119,11,11.5
610,COL,G MARQUEZ -R,-140,-129,11,11.5
610,TEX,M MINOR -L,192,220,8.5,7.5
610,BOS,C SALE -L,-230,-250,8.5,7.5
610,OAK,T ANDERSON -R,158,205,8.5,8.5
610,TAM,C MORTON -R,-183,-230,8.5,8.5
610,WAS,A SANCHEZ -R,-158,-145,10.5,10.5
610,CWS,O DESPAIGNE -R,138,135,10.5,10.5
610,LAD,H RYU -L,-150,-185,8.5,9
610,LAA,G CANNING -R,130,170,8.5,9
611,ARI,J DUPLANTIER -R,130,130,9,9
611,PHI,J ARRIETA -R,-150,-140,9,9
611,STL,D HUDSON -R,-160,-145,8,8
611,MIA,E HERNANDEZ -R,140,135,8,8
611,PIT,C ARCHER -R,120,138,9.5,10
611,ATL,M FOLTYNEWICZ -R,-140,-148,9.5,10
611,CUB,J QUINTANA -L,-110,-128,11.5,12
611,COL,P LAMBERT -R,-110,118,11.5,12
611,SDG,C PADDACK -R,-150,-145,8,7.5
611,SFO,T BEEDE -R,130,135,8,7.5
611,TOR,T THORNTON -R,100,-116,9,8.5
611,BAL,J MEANS -L,-120,106,9,8.5
611,OAK,M FIERS -R,140,140,8.5,9
611,TAM,R STANEK -R,-160,-150,8.5,9
611,TEX,A JURADO -R,148,160,10,10.5
611,BOS,D HERNANDEZ -L,-170,-170,10,10.5
611,SEA,M LEAKE -R,160,177,10,9.5
611,MIN,M PEREZ -L,-185,-194,10,9.5
611,DET,S TURNBULL -R,110,130,9,8.5
611,KAN,J JUNIS -R,-130,-140,9,8.5
611,NYM,J VARGAS -L,155,190,9,9
611,NYY,J PAXTON -L,-180,-210,9,9
611,CIN,L CASTILLO -R,-110,116,8.5,8
611,CLE,T BAUER -R,-110,-126,8.5,8
611,MIL,F PERALTA -R,125,108,9,8.5
611,HOU,B PEACOCK -R,-145,-118,9,8.5
611,WAS,P CORBIN -L,-190,-180,9.5,9.5
611,CWS,M BANUELOS -L,163,165,9.5,9.5
611,LAD,K MAEDA -R,-160,-160,9,9.5
611,LAA,C BEDROSIAN -R,140,150,9,9.5
611,NYM,Z WHEELER -R,144,140,9,9
611,NYY,M TANAKA -R,-165,-150,9,9
612,CUB,C HAMELS -L,-127,-118,12,12
612,COL,A SENZATELA -R,107,108,12,12
612,ARI,M KELLY -R,127,130,9.5,9.5
612,PHI,Z EFLIN -R,-147,-140,9.5,9.5
612,STL,M MIKOLAS -R,-155,-180,8,8
612,MIA,J YAMAMOTO - R,135,165,8,8
612,PIT,M KELLER -R,215,179,9.5,9
612,ATL,M SOROKA -R,-260,-200,9.5,9
612,SDG,J LUCCHESI -L,-150,-130,7.5,7
612,SFO,S ANDERSON -R,130,120,7.5,7
612,OAK,B ANDERSON -L,133,140,9,8.5
612,TAM,Y CHIRINOS -R,-153,-150,9,8.5
612,TOR,D LAW -R,-108,-116,10.5,10.5
612,BAL,D HESS -R,-112,106,10.5,10.5
612,TEX,L LYNN -R,146,145,10,9.5
612,BOS,R PORCELLO -R,-168,-155,10,9.5
612,SEA,G BAUTISTA -R,195,200,9.5,9
612,MIN,J BERRIOS -R,-235,-220,9.5,9
612,DET,D NORRIS -L,125,115,9,8.5
612,KAN,D DUFFY -L,-145,-125,9,8.5
612,CIN,A DESCLAFANI -R,110,142,9,9.5
612,CLE,Z PLESAC -R,-130,-152,9,9.5
612,MIL,B WOODRUFF -R,135,130,7.5,7.5
612,HOU,J VERLANDER -R,-155,-140,7.5,7.5
613,PIT,J MUSGROVE -R,155,137,9,9.5
613,ATL,J TEHERAN -R,-180,-147,9,9.5
613,ARI,Z GREINKE -R,-120,-119,8.5,8.5
613,WAS,E FEDDE -R,100,109,8.5,8.5
613,STL,J FLAHERTY -R,125,130,7.5,7
613,NYM,J DEGROM -R,-145,-140,7.5,7
613,SDG,M STRAHM -L,135,138,12,11.5
613,COL,J GRAY -R,-155,-148,12,11.5
613,CUB,J LESTER -L,160,160,8,8
613,LAD,C KERSHAW -L,-185,-170,8,8
613,SEA,Y KIKUCHI -L,163,158,10,10
613,MIN,M PINEDA -R,-190,-168,10,10
613,TOR,M STROMAN -R,-130,-130,9,9
613,BAL,G YNOA -R,110,120,9,9
613,TEX,A SAMPSON -R,170,210,9,9
613,BOS,D PRICE -L,-200,-240,9,9
613,LAA,T SKAGGS -L,120,125,8.5,8.5
613,TAM,R YARBROUGH -L,-140,-135,8.5,8.5
613,DET,M BOYD -L,-115,-135,9,8.5
613,KAN,H BAILEY -R,-105,125,9,8.5
613,NYY,J HAPP -L,-175,-165,10,9.5
613,CWS,I NOVA -R,151,155,10,9.5
614,ARI,R RAY -L,163,160,7.5,7
614,WAS,M SCHERZER -R,-190,-170,7.5,7
614,STL,D PONCE DE LEON-R,-115,122,8.5,9
614,NYM,S MATZ -L,-105,-132,8.5,9
614,PIT,S BRAULT -L,-110,108,8,8.5
614,MIA,T RICHARDS -R,-110,-118,8,8.5
614,PHI,N PIVETTA -R,105,125,9.5,9
614,ATL,M FRIED -L,-125,-135,9.5,9
614,SDG,C QUANTRILL -R,-108,100,12.5,12.5
614,COL,J HOFFMAN -R,-112,-110,12.5,12.5
614,CUB,K HENDRICKS -R,130,142,8,7.5
614,LAD,R HILL -L,-150,-152,8,7.5
614,MIL,Z DAVIES -R,-155,-154,8,8
614,SFO,D POMERANZ -L,135,144,8,8
614,BOS,E RODRIGUEZ -L,-190,-250,9.5,10
614,BAL,L ORTIZ -R,163,220,9.5,10
614,LAA,A HEANEY -L,163,158,8,7.5
614,TAM,B SNELL -L,-190,-168,8,7.5
614,CLE,A PLUTKO -R,-160,-160,9.5,9.5
614,DET,R CARPENTER -L,140,150,9.5,9.5
614,KAN,B KELLER -R,160,210,9.5,10
614,MIN,K GIBSON -R,-185,-240,9.5,10
614,NYY,C SABATHIA -L,-110,-109,9,9
614,CWS,L GIOLITO -R,-110,-101,9,9
614,TOR,A SANCHEZ -R,199,260,8.5,8
614,HOU,G COLE -R,-240,-300,8.5,8
614,SEA,M GONZALES -L,151,170,9,9.5
614,OAK,C BASSITT -R,-175,-185,9,9.5
614,TEX,J CHAVEZ -R,138,152,10,9
614,CIN,T MAHLE -R,-158,-162,10,9
615,MIL,J NELSON -R,-105,104,8,7.5
615,SFO,M BUMGARNER -L,-115,-114,8,7.5
615,ARI,T CLARKE -R,176,195,9,9
615,WAS,S STRASBURG -R,-210,-215,9,9
615,PIT,D AGRAZAL -R,105,106,8.5,8
615,MIA,P LOPEZ -R,-125,-116,8.5,8
615,STL,M WACHA -R,130,135,8,9
615,NYM,N SYNDERGAARD -R,-150,-145,8,9
615,PHI,A NOLA -R,105,-102,9,9.5
615,ATL,S NEWCOMB -L,-125,-108,9,9.5
615,SDG,E LAUER -L,135,155,11.5,11.5
615,COL,G MARQUEZ -R,-155,-165,11.5,11.5
615,CUB,Y DARVISH -R,155,175,8,8
615,LAD,W BUEHLER -R,-180,-190,8,8
615,LAA,J SUAREZ -L,180,180,8.5,8
615,TAM,C MORTON -R,-215,-200,8.5,8
615,BOS,C SALE -L,-260,-320,8.5,9
615,BAL,D BUNDY -R,215,280,8.5,9
615,TOR,C RICHARD -L,184,205,9,9
615,HOU,F VALDEZ -L,-220,-230,9,9
615,CLE,S BIEBER -R,-260,-245,9.5,9
615,DET,G SOTO -L,215,215,9.5,9
615,KAN,G SPARKMAN -R,199,225,9.5,9
615,MIN,J ODORIZZI -R,-240,-255,9.5,9
615,NYY,C GREEN -R,-150,-185,10.5,9.5
615,CWS,R LOPEZ -R,130,170,10.5,9.5
615,SEA,G BAUTISTA -R,203,200,9.5,9
615,OAK,F MONTAS -R,-245,-220,9.5,9
615,TEX,M MINOR -L,105,106,9,8.5
615,CIN,T ROARK -R,-125,-116,9,8.5
616,STL,D HUDSON -R,-105,-123,8.5,9
616,NYM,J VARGAS -L,-115,113,8.5,9
616,PIT,C ARCHER -R,-110,-130,8,8
616,MIA,S ALCANTARA -R,-110,120,8,8
616,PHI,V VELASQUEZ -R,140,151,10.5,10.5
616,ATL,M FOLTYNEWICZ -R,-160,-161,10.5,10.5
616,ARI,A BRADLEY -R,130,137,10,9.5
616,WAS,A SANCHEZ -R,-150,-147,10,9.5
616,SDG,N MARGEVICIUS -L,135,138,12,13
616,COL,P LAMBERT -R,-155,-148,12,13
616,MIL,C ANDERSON -R,-130,-155,8.5,8
616,SFO,J SAMARDZIJA -R,110,145,8.5,8
616,CUB,J QUINTANA -L,184,158,7.5,8
616,LAD,H RYU -L,-220,-168,7.5,8
616,BOS,B JOHNSON -L,-145,-152,10,10.5
616,BAL,J MEANS -L,125,142,10,10.5
616,LAA,G CANNING -R,130,127,8.5,8.5
616,TAM,R STANEK -R,-150,-137,8.5,8.5
616,CLE,T BAUER -R,-165,-180,8.5,8
616,DET,S TURNBULL -R,144,165,8.5,8
616,KAN,J JUNIS -R,160,180,10,9.5
616,MIN,M PEREZ -L,-185,-200,10,9.5
616,NYY,J PAXTON -L,-195,-230,9.5,9
616,CWS,O DESPAIGNE -R,166,205,9.5,9
616,TOR,T THORNTON -R,192,205,8.5,9
616,HOU,B PEACOCK -R,-230,-230,8.5,9
616,SEA,M LEAKE -R,135,140,9.5,9.5
616,OAK,T ANDERSON -R,-155,-150,9.5,9.5
616,TEX,A JURADO -R,130,160,9,8.5
616,CIN,S GRAY -R,-150,-170,9,8.5
617,NYM,Z WHEELER -R,8.5,9,8.5,9
617,ATL,M SOROKA -R,-175,-135,8.5,9
617,MIA,E HERNANDEZ -R,8.5,8,8.5,8
617,STL,M MIKOLAS -R,-205,-220,8.5,8
617,MIL,J CHACIN -R,8.5,8,8.5,8
617,SDG,J LUCCHESI -L,-120,-120,8.5,8
617,SFO,T BEEDE -R,8.5,8.5,8.5,8.5
617,LAD,K MAEDA -R,-245,-250,8.5,8.5
617,TAM,Y CHIRINOS -R,9.5,9.5,9.5,9.5
617,NYY,M TANAKA -R,-140,-133,9.5,9.5
617,LAA,L GARCIA -R,-155,-158,10,11
617,TOR,D LAW -R,10,11,10,11
617,CLE,M CLEVINGER -R,-125,-120,10,9.5
617,TEX,L LYNN -R,10,9.5,10,9.5
617,BOS,R PORCELLO -R,10,10.5,10,10.5
617,MIN,J BERRIOS -R,-140,-145,10,10.5
617,BAL,A CASHNER -R,9,9,9,9
617,OAK,M FIERS -R,-220,-220,9,9
617,KAN,D DUFFY -L,9,8.5,9,8.5
617,SEA,T SCOTT -R,-115,-112,9,8.5
617,HOU,W MILEY -L,8.5,8.5,8.5,8.5
617,CIN,L CASTILLO -R,-115,-117,8.5,8.5
618,NYM,J DEGROM -R,-105,-120,8.5,9
618,ATL,J TEHERAN -R,-115,110,8.5,9
618,MIA,J YAMAMOTO - R,163,230,8,8
618,STL,J FLAHERTY -R,-190,-260,8,8
618,COL,A SENZATELA -R,115,145,10,10
618,ARI,M KELLY -R,-135,-155,10,10
618,SFO,S ANDERSON -R,222,230,7.5,7.5
618,LAD,C KERSHAW -L,-270,-260,7.5,7.5
618,MIL,B WOODRUFF -R,-150,-166,8,8
618,SDG,L ALLEN -L,130,156,8,8
618,TAM,R STANEK -R,110,137,9.5,9.5
618,NYY,J HAPP -L,-130,-147,9.5,9.5
618,LAA,T SKAGGS -L,-125,-122,9,9.5
618,TOR,M STROMAN -R,105,112,9,9.5
618,CLE,Z PLESAC -R,-120,-114,10.5,10.5
618,TEX,A SAMPSON -R,100,104,10.5,10.5
618,BOS,D PRICE -L,-101,-123,10,9.5
618,MIN,M PINEDA -R,-119,113,10,9.5
618,BAL,G YNOA -R,199,200,9,9
618,OAK,B ANDERSON -L,-240,-220,9,9
618,KAN,H BAILEY -R,100,124,9.5,9
618,SEA,Y KIKUCHI -L,-120,-134,9.5,9
618,DET,D NORRIS -L,110,145,9,9
618,PIT,M KELLER -R,-130,-155,9,9
618,HOU,J VERLANDER -R,-175,-180,8,8.5
618,CIN,A DESCLAFANI -R,151,165,8,8.5
618,CWS,I NOVA -R,195,195,9,8.5
618,CUB,C HAMELS -L,-235,-215,9,8.5
619,MIL,Z DAVIES -R,-120,-114,8.5,8.5
619,SDG,M STRAHM -L,100,104,8.5,8.5
619,PHI,J ARRIETA -R,151,190,8.5,8.5
619,WAS,M SCHERZER -R,-175,-210,8.5,8.5
619,NYM,S MATZ -L,135,132,9.5,10
619,ATL,M FRIED -L,-155,-142,9.5,10
619,MIA,T RICHARDS -R,155,158,8.5,8.5
619,STL,D PONCE DE LEON-R,-180,-168,8.5,8.5
619,COL,J GRAY -R,120,140,8.5,8.5
619,ARI,Z GREINKE -R,-140,-150,8.5,8.5
619,SFO,D POMERANZ -L,203,220,8.5,7.5
619,LAD,R HILL -L,-245,-250,8.5,7.5
619,TAM,B SNELL -L,-120,-125,9.5,9
619,NYY,C SABATHIA -L,100,115,9.5,9
619,BAL,J YACABONIS -R,218,260,9.5,9.5
619,OAK,C BASSITT -R,-265,-300,9.5,9.5
619,KAN,B KELLER -R,105,115,9,8.5
619,SEA,M GONZALES -L,-125,-125,9,8.5
619,LAA,A HEANEY -L,-145,-190,10,10.5
619,TOR,A SANCHEZ -R,125,175,10,10.5
619,CLE,A PLUTKO -R,-115,-123,11,11
619,TEX,J PALUMBO -L,-105,113,11,11
619,BOS,E RODRIGUEZ -L,-105,103,9.5,9.5
619,MIN,K GIBSON -R,-115,-113,9.5,9.5
619,HOU,G COLE -R,-165,-200,8.5,8
619,CIN,T MAHLE -R,144,180,8.5,8
619,DET,J ZIMMERMANN -R,110,180,8.5,9
619,PIT,T WILLIAMS -R,-130,-200,8.5,9
619,CWS,L GIOLITO -R,110,128,7,7
619,CUB,J LESTER -L,-130,-138,7,7
619,PHI,Z EFLIN -R,151,140,9.5,9.5
619,WAS,P CORBIN -L,-175,-150,9.5,9.5
620,COL,J HOFFMAN -R,144,161,9.5,8.5
620,ARI,R RAY -L,-165,-172,9.5,8.5
620,PHI,N PIVETTA -R,125,-108,9.5,10.5
620,WAS,E FEDDE -R,-145,-102,9.5,10.5
620,MIA,Z GALLEN -R,140,163,8.5,8
620,STL,A WAINWRIGHT -R,-160,-176,8.5,8
620,NYM,W LOCKETT - R,120,140,8.5,9.5
620,CUB,T CHATWOOD -R,-140,-150,8.5,9.5
620,CIN,T ROARK -R,125,143,9,9.5
620,MIL,J NELSON -R,-145,-153,9,9.5
620,SFO,M BUMGARNER -L,176,150,7,7.5
620,LAD,J URIAS -L,-210,-160,7,7.5
620,CLE,S BIEBER -R,-110,-117,9.5,9
620,TEX,M MINOR -L,-110,107,9.5,9
620,HOU,F VALDEZ -L,120,118,9.5,10
620,NYY,C GREEN -R,-140,-128,9.5,10
620,LAA,J SUAREZ -L,-160,-146,10,10.5
620,TOR,C RICHARD -L,140,136,10,10.5
620,MIN,J ODORIZZI -R,-180,-190,9.5,9.5
620,KAN,G SPARKMAN -R,155,175,9.5,9.5
620,TAM,C MORTON -R,-110,100,8.5,7.5
620,OAK,F MONTAS -R,-110,-110,8.5,7.5
620,BAL,D BUNDY -R,110,128,9,9
620,SEA,T SCOTT -R,-130,-138,9,9
621,NYM,J VARGAS -L,130,150,8.5,9
621,CUB,Y DARVISH -R,-150,-160,8.5,9
621,MIA,S ALCANTARA -R,-110,-150,8,8
621,PHI,A NOLA -R,-110,140,8,8
621,ATL,D KEUCHEL -L,-135,-135,9,9.5
621,WAS,S STRASBURG -R,115,125,9,9.5
621,SDG,E LAUER -L,170,176,9,9.5
621,PIT,J MUSGROVE -R,-200,-192,9,9.5
621,CIN,S GRAY -R,-101,-105,9,8.5
621,MIL,C ANDERSON -R,-119,-105,9,8.5
621,SFO,J SAMARDZIJA -R,184,220,9.5,10
621,ARI,T CLARKE -R,-220,-250,9.5,10
621,COL,G MARQUEZ -R,130,131,7.5,7.5
621,LAD,W BUEHLER -R,-150,-141,7.5,7.5
621,HOU,B PEACOCK -R,151,150,9.5,9.5
621,NYY,J PAXTON -L,-175,-160,9.5,9.5
621,TOR,T THORNTON -R,176,165,8.5,8.5
621,BOS,C SALE -L,-210,-180,8.5,8.5
621,DET,M BOYD -L,-125,-125,8.5,7.5
621,CLE,T BAUER -R,105,115,8.5,7.5
621,CWS,R LOPEZ -R,-170,-140,11,11.5
621,TEX,A JURADO -R,148,130,11,11.5
621,MIN,M PEREZ -L,110,115,10,10.5
621,KAN,J JUNIS -R,-130,-125,10,10.5
621,TAM,A KITTREDGE -R,-103,112,9,9
621,OAK,T ANDERSON -R,-117,-122,9,9
621,BAL,S GILMARTIN -L,130,161,8.5,9
621,SEA,M LEAKE -R,-150,-172,8.5,9
621,LAA,G CANNING -R,115,133,9.5,9.5
621,STL,M WACHA -R,-135,-143,9.5,9.5
622,NYM,Z WHEELER -R,144,120,8.5,8.5
622,CUB,J QUINTANA -L,-165,-130,8.5,8.5
622,MIA,E HERNANDEZ -R,155,180,9,9
622,PHI,V VELASQUEZ -R,-188,-200,9,9
622,SDG,C PADDACK -R,-110,-111,9,9
622,PIT,C ARCHER -R,-110,101,9,9
622,CIN,L CASTILLO -R,-110,110,8.5,9
622,MIL,J CHACIN -R,-110,-120,8.5,9
622,ATL,M FOLTYNEWICZ -R,115,-105,10,10.5
622,WAS,A SANCHEZ -R,-135,-105,10,10.5
622,COL,P LAMBERT -R,215,230,7.5,8.5
622,LAD,H RYU -L,-260,-260,7.5,8.5
622,SFO,T BEEDE -R,120,117,10,10
622,ARI,Z GODLEY -R,-140,-127,10,10
622,MIN,J BERRIOS -R,-185,-166,9,10
622,KAN,D DUFFY -L,160,156,9,10
622,TOR,D LAW -R,180,162,10.5,11.5
622,BOS,B JOHNSON -L,-215,-174,10.5,11.5
622,TAM,Y CHIRINOS -R,-110,-105,9,9
622,OAK,M FIERS -R,-110,-105,9,9
622,BAL,A CASHNER -R,125,162,9,9
622,SEA,T MILONE -L,-145,-174,9,9
622,DET,S TURNBULL -R,160,175,9,9
622,CLE,A CIVALE -R,-185,-190,9,9
622,HOU,W MILEY -L,130,154,9.5,10.5
622,NYY,M TANAKA -R,-150,-164,9.5,10.5
622,CWS,O DESPAIGNE -R,151,170,11,10.5
622,TEX,L LYNN -R,-175,-185,11,10.5
622,LAA,N RAMIREZ -R,135,126,9,9.5
622,STL,D HUDSON -R,-155,-136,9,9.5
623,MIA,J YAMAMOTO - R,130,150,9,9
623,PHI,E DE LOS SANTOS-R,-150,-160,9,9
623,ATL,M SOROKA -R,-110,-150,9,10.5
623,WAS,A VOTH -R,-110,140,9,10.5
623,SDG,J LUCCHESI -L,-135,-135,9,9.5
623,PIT,S BRAULT -L,115,125,9,9.5
623,CIN,A DESCLAFANI -R,170,176,9,9
623,MIL,B WOODRUFF -R,-200,-192,9,9
623,NYM,J DEGROM -R,-101,-105,8.5,8.5
623,CUB,C HAMELS -L,-119,-105,8.5,8.5
623,COL,A SENZATELA -R,184,220,9,9
623,LAD,K MAEDA -R,-220,-250,9,9
